series_id,year,period,label,value
Idaho,2017,M11,2017 Nov,3
Idaho,2017,M12,2017 Dec,3
Idaho,2018,M01,2018 Jan,3
Idaho,2018,M02,2018 Feb,2.9
Idaho,2018,M03,2018 Mar,2.8
Idaho,2018,M04,2018 Apr,2.8
Idaho,2018,M05,2018 May,2.8
Idaho,2018,M06,2018 Jun,2.7
Idaho,2018,M07,2018 Jul,2.7
Idaho,2018,M08,2018 Aug,2.7
Idaho,2018,M09,2018 Sep,2.8
Idaho,2018,M10,2018 Oct,2.8
Idaho,2018,M11,2018 Nov,2.9
Idaho,2018,M12,2018 Dec,2.9
Idaho,2019,M01,2019 Jan,2.9
Idaho,2019,M02,2019 Feb,2.9
Idaho,2019,M03,2019 Mar,2.8
Idaho,2019,M04,2019 Apr,2.8
Idaho,2019,M05,2019 May,2.8
Idaho,2019,M06,2019 Jun,2.8
Idaho,2019,M07,2019 Jul,2.8
Idaho,2019,M08,2019 Aug,2.8
Idaho,2019,M09,2019 Sep,2.7
Idaho,2019,M10,2019 Oct,2.7
Idaho,2019,M11,2019 Nov,2.6
Idaho,2019,M12,2019 Dec,2.5
Idaho,2020,M01,2020 Jan,2.6
Idaho,2020,M02,2020 Feb,2.6
Idaho,2020,M03,2020 Mar,2.7
Idaho,2020,M04,2020 Apr,11.6
Idaho,2020,M05,2020 May,8.3
Idaho,2020,M06,2020 Jun,7
Idaho,2020,M07,2020 Jul,5.9
Idaho,2020,M08,2020 Aug,4.9
Idaho,2020,M09,2020 Sep,6
Idaho,2020,M10,2020 Oct,4.8
Idaho,2020,M11,2020 Nov,4.3
Idaho,2020,M12,2020 Dec,3.8
Idaho,2021,M01,2021 Jan,3.5
Idaho,2021,M02,2021 Feb,3.3
Idaho,2021,M03,2021 Mar,3.2
Idaho,2021,M04,2021 Apr,3.1
Idaho,2021,M05,2021 May,3
Idaho,2021,M06,2021 Jun,3
Idaho,2021,M07,2021 Jul,3
Idaho,2021,M08,2021 Aug,2.9
Idaho,2021,M09,2021 Sep,2.9
Idaho,2021,M10,2021 Oct,2.8
Illinois,2017,M01,2017 Jan,5.3
Illinois,2017,M02,2017 Feb,5.1
Illinois,2017,M03,2017 Mar,5
Illinois,2017,M04,2017 Apr,5
Illinois,2017,M05,2017 May,4.9
Illinois,2017,M06,2017 Jun,4.9
Illinois,2017,M07,2017 Jul,5
Illinois,2017,M08,2017 Aug,5
Illinois,2017,M09,2017 Sep,4.9
Illinois,2017,M10,2017 Oct,4.8
Illinois,2017,M11,2017 Nov,4.8
Illinois,2017,M12,2017 Dec,4.7
Illinois,2018,M01,2018 Jan,4.5
Illinois,2018,M02,2018 Feb,4.5
Illinois,2018,M03,2018 Mar,4.4
Illinois,2018,M04,2018 Apr,4.3
Illinois,2018,M05,2018 May,4.3
Illinois,2018,M06,2018 Jun,4.3
Illinois,2018,M07,2018 Jul,4.3
Illinois,2018,M08,2018 Aug,4.3
Illinois,2018,M09,2018 Sep,4.3
Illinois,2018,M10,2018 Oct,4.4
Illinois,2018,M11,2018 Nov,4.4
Illinois,2018,M12,2018 Dec,4.5
Illinois,2019,M01,2019 Jan,4.5
Illinois,2019,M02,2019 Feb,4.5
Illinois,2019,M03,2019 Mar,4.4
Illinois,2019,M04,2019 Apr,4.2
Illinois,2019,M05,2019 May,4.1
Illinois,2019,M06,2019 Jun,4
Illinois,2019,M07,2019 Jul,3.9
Illinois,2019,M08,2019 Aug,3.8
Illinois,2019,M09,2019 Sep,3.7
Illinois,2019,M10,2019 Oct,3.6
Illinois,2019,M11,2019 Nov,3.5
Illinois,2019,M12,2019 Dec,3.5
Illinois,2020,M01,2020 Jan,3.5
Illinois,2020,M02,2020 Feb,3.6
Illinois,2020,M03,2020 Mar,3.7
Illinois,2020,M04,2020 Apr,16.5
Illinois,2020,M05,2020 May,15.4
Illinois,2020,M06,2020 Jun,14.2
Illinois,2020,M07,2020 Jul,12
Illinois,2020,M08,2020 Aug,11.1
Illinois,2020,M09,2020 Sep,10.4
Illinois,2020,M10,2020 Oct,8.1
Illinois,2020,M11,2020 Nov,8.1
Illinois,2020,M12,2020 Dec,8
Illinois,2021,M01,2021 Jan,7.7
Illinois,2021,M02,2021 Feb,7.4
Illinois,2021,M03,2021 Mar,7.1
Illinois,2021,M04,2021 Apr,7.1
Illinois,2021,M05,2021 May,7.1
Illinois,2021,M06,2021 Jun,7.2
Illinois,2021,M07,2021 Jul,7.1
Illinois,2021,M08,2021 Aug,7
Illinois,2021,M09,2021 Sep,6.2
Illinois,2021,M10,2021 Oct,6
Indiana,2017,M01,2017 Jan,3.8
Indiana,2017,M02,2017 Feb,3.7
Indiana,2017,M03,2017 Mar,3.6
Indiana,2017,M04,2017 Apr,3.5
Indiana,2017,M05,2017 May,3.4
Indiana,2017,M06,2017 Jun,3.4
Indiana,2017,M07,2017 Jul,3.5
Indiana,2017,M08,2017 Aug,3.5
Indiana,2017,M09,2017 Sep,3.5
Indiana,2017,M10,2017 Oct,3.4
Indiana,2017,M11,2017 Nov,3.3
Indiana,2017,M12,2017 Dec,3.3
Indiana,2018,M01,2018 Jan,3.3
Indiana,2018,M02,2018 Feb,3.3
Indiana,2018,M03,2018 Mar,3.3
Indiana,2018,M04,2018 Apr,3.4
Indiana,2018,M05,2018 May,3.4
Indiana,2018,M06,2018 Jun,3.4
Indiana,2018,M07,2018 Jul,3.4
Indiana,2018,M08,2018 Aug,3.4
Indiana,2018,M09,2018 Sep,3.4
Indiana,2018,M10,2018 Oct,3.4
Indiana,2018,M11,2018 Nov,3.4
Indiana,2018,M12,2018 Dec,3.5
Indiana,2019,M01,2019 Jan,3.5
Indiana,2019,M02,2019 Feb,3.4
Indiana,2019,M03,2019 Mar,3.3
Indiana,2019,M04,2019 Apr,3.3
Indiana,2019,M05,2019 May,3.2
Indiana,2019,M06,2019 Jun,3.2
Indiana,2019,M07,2019 Jul,3.2
Indiana,2019,M08,2019 Aug,3.2
Indiana,2019,M09,2019 Sep,3.2
Indiana,2019,M10,2019 Oct,3.1
Indiana,2019,M11,2019 Nov,3.1
Indiana,2019,M12,2019 Dec,3.1
Indiana,2020,M01,2020 Jan,3.2
Indiana,2020,M02,2020 Feb,3.2
Indiana,2020,M03,2020 Mar,3.3
Indiana,2020,M04,2020 Apr,16.9
Indiana,2020,M05,2020 May,12
Indiana,2020,M06,2020 Jun,10.1
Indiana,2020,M07,2020 Jul,8.6
Indiana,2020,M08,2020 Aug,7.3
Indiana,2020,M09,2020 Sep,6.3
Indiana,2020,M10,2020 Oct,5.6
Indiana,2020,M11,2020 Nov,5
Indiana,2020,M12,2020 Dec,4.6
Indiana,2021,M01,2021 Jan,4.2
Indiana,2021,M02,2021 Feb,4
Indiana,2021,M03,2021 Mar,3.9
Indiana,2021,M04,2021 Apr,3.9
Indiana,2021,M05,2021 May,4
Indiana,2021,M06,2021 Jun,4.1
Indiana,2021,M07,2021 Jul,4.1
Indiana,2021,M08,2021 Aug,4.1
Indiana,2021,M09,2021 Sep,3.5
Indiana,2021,M10,2021 Oct,3.3
Iowa,2017,M01,2017 Jan,3.4
Iowa,2017,M02,2017 Feb,3.3
Iowa,2017,M03,2017 Mar,3.2
Iowa,2017,M04,2017 Apr,3.2
Iowa,2017,M05,2017 May,3.1
Iowa,2017,M06,2017 Jun,3.1
Iowa,2017,M07,2017 Jul,3.1
Iowa,2017,M08,2017 Aug,3
Iowa,2017,M09,2017 Sep,3
Iowa,2017,M10,2017 Oct,2.9
Iowa,2017,M11,2017 Nov,2.9
Iowa,2017,M12,2017 Dec,2.8
Iowa,2018,M01,2018 Jan,2.8
Iowa,2018,M02,2018 Feb,2.7
Iowa,2018,M03,2018 Mar,2.7
Iowa,2018,M04,2018 Apr,2.6
Iowa,2018,M05,2018 May,2.6
Iowa,2018,M06,2018 Jun,2.5
Iowa,2018,M07,2018 Jul,2.5
Iowa,2018,M08,2018 Aug,2.5
Iowa,2018,M09,2018 Sep,2.5
Iowa,2018,M10,2018 Oct,2.6
Iowa,2018,M11,2018 Nov,2.6
Iowa,2018,M12,2018 Dec,2.6
Iowa,2019,M01,2019 Jan,2.7
Iowa,2019,M02,2019 Feb,2.7
Iowa,2019,M03,2019 Mar,2.7
Iowa,2019,M04,2019 Apr,2.7
Iowa,2019,M05,2019 May,2.7
Iowa,2019,M06,2019 Jun,2.7
Iowa,2019,M07,2019 Jul,2.8
Iowa,2019,M08,2019 Aug,2.8
Iowa,2019,M09,2019 Sep,2.8
Iowa,2019,M10,2019 Oct,2.8
Iowa,2019,M11,2019 Nov,2.8
Iowa,2019,M12,2019 Dec,2.8
Iowa,2020,M01,2020 Jan,2.8
Iowa,2020,M02,2020 Feb,2.9
Iowa,2020,M03,2020 Mar,2.9
Iowa,2020,M04,2020 Apr,11.1
Iowa,2020,M05,2020 May,8.3
Iowa,2020,M06,2020 Jun,7.1
Iowa,2020,M07,2020 Jul,6.1
Iowa,2020,M08,2020 Aug,5.3
Iowa,2020,M09,2020 Sep,4.7
Iowa,2020,M10,2020 Oct,4.2
Iowa,2020,M11,2020 Nov,3.9
Iowa,2020,M12,2020 Dec,3.7
Iowa,2021,M01,2021 Jan,3.6
Iowa,2021,M02,2021 Feb,3.7
Iowa,2021,M03,2021 Mar,3.7
Iowa,2021,M04,2021 Apr,3.8
Iowa,2021,M05,2021 May,3.9
Iowa,2021,M06,2021 Jun,4
Iowa,2021,M07,2021 Jul,4.1
Iowa,2021,M08,2021 Aug,4.1
Iowa,2021,M09,2021 Sep,4
Iowa,2021,M10,2021 Oct,3.9
Kansas,2017,M01,2017 Jan,3.9
Kansas,2017,M02,2017 Feb,3.8
Kansas,2017,M03,2017 Mar,3.7
Kansas,2017,M04,2017 Apr,3.7
Kansas,2017,M05,2017 May,3.6
Kansas,2017,M06,2017 Jun,3.6
Kansas,2017,M07,2017 Jul,3.6
Kansas,2017,M08,2017 Aug,3.6
Kansas,2017,M09,2017 Sep,3.6
Kansas,2017,M10,2017 Oct,3.5
Kansas,2017,M11,2017 Nov,3.5
Kansas,2017,M12,2017 Dec,3.5
Kansas,2018,M01,2018 Jan,3.4
Kansas,2018,M02,2018 Feb,3.4
Kansas,2018,M03,2018 Mar,3.3
Kansas,2018,M04,2018 Apr,3.3
Kansas,2018,M05,2018 May,3.2
Kansas,2018,M06,2018 Jun,3.2
Kansas,2018,M07,2018 Jul,3.2
Kansas,2018,M08,2018 Aug,3.2
Kansas,2018,M09,2018 Sep,3.3
Kansas,2018,M10,2018 Oct,3.3
Kansas,2018,M11,2018 Nov,3.3
Kansas,2018,M12,2018 Dec,3.3
Kansas,2019,M01,2019 Jan,3.3
Kansas,2019,M02,2019 Feb,3.3
Kansas,2019,M03,2019 Mar,3.2
Kansas,2019,M04,2019 Apr,3.1
Kansas,2019,M05,2019 May,3.1
Kansas,2019,M06,2019 Jun,3.1
Kansas,2019,M07,2019 Jul,3.1
Kansas,2019,M08,2019 Aug,3.1
Kansas,2019,M09,2019 Sep,3.1
Kansas,2019,M10,2019 Oct,3.1
Kansas,2019,M11,2019 Nov,3.1
Kansas,2019,M12,2019 Dec,3.1
Kansas,2020,M01,2020 Jan,3.1
Kansas,2020,M02,2020 Feb,3.2
Kansas,2020,M03,2020 Mar,3.2
Kansas,2020,M04,2020 Apr,12.6
Kansas,2020,M05,2020 May,9
Kansas,2020,M06,2020 Jun,7
Kansas,2020,M07,2020 Jul,6.6
Kansas,2020,M08,2020 Aug,6.2
Kansas,2020,M09,2020 Sep,6.1
Kansas,2020,M10,2020 Oct,4.7
Kansas,2020,M11,2020 Nov,4.7
Kansas,2020,M12,2020 Dec,4.7
Kansas,2021,M01,2021 Jan,3.4
Kansas,2021,M02,2021 Feb,3.8
Kansas,2021,M03,2021 Mar,3.7
Kansas,2021,M04,2021 Apr,3.5
Kansas,2021,M05,2021 May,3.5
Kansas,2021,M06,2021 Jun,3.7
Kansas,2021,M07,2021 Jul,3.8
Kansas,2021,M08,2021 Aug,3.8
Kansas,2021,M09,2021 Sep,3.9
Kansas,2021,M10,2021 Oct,3.9
Kentucky,2017,M01,2017 Jan,5.1
Kentucky,2017,M02,2017 Feb,5
Kentucky,2017,M03,2017 Mar,5
Kentucky,2017,M04,2017 Apr,5
Kentucky,2017,M05,2017 May,4.9
Kentucky,2017,M06,2017 Jun,4.9
Kentucky,2017,M07,2017 Jul,4.8
Kentucky,2017,M08,2017 Aug,4.7
Kentucky,2017,M09,2017 Sep,4.6
Kentucky,2017,M10,2017 Oct,4.5
Kentucky,2017,M11,2017 Nov,4.4
Kentucky,2017,M12,2017 Dec,4.3
Kentucky,2018,M01,2018 Jan,4.2
Kentucky,2018,M02,2018 Feb,4.2
Kentucky,2018,M03,2018 Mar,4.2
Kentucky,2018,M04,2018 Apr,4.2
Kentucky,2018,M05,2018 May,4.2
Kentucky,2018,M06,2018 Jun,4.2
Kentucky,2018,M07,2018 Jul,4.2
Kentucky,2018,M08,2018 Aug,4.2
Kentucky,2018,M09,2018 Sep,4.2
Kentucky,2018,M10,2018 Oct,4.2
Kentucky,2018,M11,2018 Nov,4.2
Kentucky,2018,M12,2018 Dec,4.2
Kentucky,2019,M01,2019 Jan,4.2
Kentucky,2019,M02,2019 Feb,4.2
Kentucky,2019,M03,2019 Mar,4.1
Kentucky,2019,M04,2019 Apr,4.1
Kentucky,2019,M05,2019 May,4.1
Kentucky,2019,M06,2019 Jun,4.1
Kentucky,2019,M07,2019 Jul,4.1
Kentucky,2019,M08,2019 Aug,4.1
Kentucky,2019,M09,2019 Sep,4.1
Kentucky,2019,M10,2019 Oct,4.1
Kentucky,2019,M11,2019 Nov,4.1
Kentucky,2019,M12,2019 Dec,4.1
Kentucky,2020,M01,2020 Jan,4.1
Kentucky,2020,M02,2020 Feb,4.2
Kentucky,2020,M03,2020 Mar,4.2
Kentucky,2020,M04,2020 Apr,16.9
Kentucky,2020,M05,2020 May,10.9
Kentucky,2020,M06,2020 Jun,5.7
Kentucky,2020,M07,2020 Jul,5.6
Kentucky,2020,M08,2020 Aug,5.5
Kentucky,2020,M09,2020 Sep,5.5
Kentucky,2020,M10,2020 Oct,5.5
Kentucky,2020,M11,2020 Nov,5.6
Kentucky,2020,M12,2020 Dec,5.6
Kentucky,2021,M01,2021 Jan,5.3
Kentucky,2021,M02,2021 Feb,5.2
Kentucky,2021,M03,2021 Mar,5
Kentucky,2021,M04,2021 Apr,4.7
Kentucky,2021,M05,2021 May,4.5
Kentucky,2021,M06,2021 Jun,4.4
Kentucky,2021,M07,2021 Jul,4.4
Kentucky,2021,M08,2021 Aug,4.3
Kentucky,2021,M09,2021 Sep,4.3
Kentucky,2021,M10,2021 Oct,4.2
Louisiana,2017,M01,2017 Jan,5.8
Louisiana,2017,M02,2017 Feb,5.7
Louisiana,2017,M03,2017 Mar,5.5
Louisiana,2017,M04,2017 Apr,5.4
Louisiana,2017,M05,2017 May,5.2
Louisiana,2017,M06,2017 Jun,5.1
Louisiana,2017,M07,2017 Jul,5
Louisiana,2017,M08,2017 Aug,4.9
Louisiana,2017,M09,2017 Sep,4.8
Louisiana,2017,M10,2017 Oct,4.7
Louisiana,2017,M11,2017 Nov,4.7
Louisiana,2017,M12,2017 Dec,4.7
Louisiana,2018,M01,2018 Jan,4.7
Louisiana,2018,M02,2018 Feb,4.7
Louisiana,2018,M03,2018 Mar,4.8
Louisiana,2018,M04,2018 Apr,4.9
Louisiana,2018,M05,2018 May,4.9
Louisiana,2018,M06,2018 Jun,4.9
Louisiana,2018,M07,2018 Jul,4.9
Louisiana,2018,M08,2018 Aug,4.9
Louisiana,2018,M09,2018 Sep,4.8
Louisiana,2018,M10,2018 Oct,4.8
Louisiana,2018,M11,2018 Nov,4.8
Louisiana,2018,M12,2018 Dec,4.8
Louisiana,2019,M01,2019 Jan,4.7
Louisiana,2019,M02,2019 Feb,4.6
Louisiana,2019,M03,2019 Mar,4.4
Louisiana,2019,M04,2019 Apr,4.4
Louisiana,2019,M05,2019 May,4.3
Louisiana,2019,M06,2019 Jun,4.4
Louisiana,2019,M07,2019 Jul,4.5
Louisiana,2019,M08,2019 Aug,4.7
Louisiana,2019,M09,2019 Sep,4.8
Louisiana,2019,M10,2019 Oct,4.9
Louisiana,2019,M11,2019 Nov,4.9
Louisiana,2019,M12,2019 Dec,5
Louisiana,2020,M01,2020 Jan,5.1
Louisiana,2020,M02,2020 Feb,5.2
Louisiana,2020,M03,2020 Mar,5.3
Louisiana,2020,M04,2020 Apr,13.1
Louisiana,2020,M05,2020 May,13.1
Louisiana,2020,M06,2020 Jun,9.4
Louisiana,2020,M07,2020 Jul,9.1
Louisiana,2020,M08,2020 Aug,8.2
Louisiana,2020,M09,2020 Sep,8
Louisiana,2020,M10,2020 Oct,7.9
Louisiana,2020,M11,2020 Nov,7.9
Louisiana,2020,M12,2020 Dec,7.9
Louisiana,2021,M01,2021 Jan,7.6
Louisiana,2021,M02,2021 Feb,7.6
Louisiana,2021,M03,2021 Mar,7.4
Louisiana,2021,M04,2021 Apr,7.2
Louisiana,2021,M05,2021 May,7.1
Louisiana,2021,M06,2021 Jun,6.9
Louisiana,2021,M07,2021 Jul,6.6
Louisiana,2021,M08,2021 Aug,6.2
Louisiana,2021,M09,2021 Sep,5.8
Louisiana,2021,M10,2021 Oct,5.4
Maine,2017,M01,2017 Jan,3.5
Maine,2017,M02,2017 Feb,3.4
Maine,2017,M03,2017 Mar,3.4
Maine,2017,M04,2017 Apr,3.4
Maine,2017,M05,2017 May,3.4
Maine,2017,M06,2017 Jun,3.4
Maine,2017,M07,2017 Jul,3.4
Maine,2017,M08,2017 Aug,3.4
Maine,2017,M09,2017 Sep,3.4
Maine,2017,M10,2017 Oct,3.3
Maine,2017,M11,2017 Nov,3.2
Maine,2017,M12,2017 Dec,3.1
Maine,2018,M01,2018 Jan,3
Maine,2018,M02,2018 Feb,2.9
Maine,2018,M03,2018 Mar,2.9
Maine,2018,M04,2018 Apr,3
Maine,2018,M05,2018 May,3.1
Maine,2018,M06,2018 Jun,3.2
Maine,2018,M07,2018 Jul,3.2
Maine,2018,M08,2018 Aug,3.3
Maine,2018,M09,2018 Sep,3.3
Maine,2018,M10,2018 Oct,3.2
Maine,2018,M11,2018 Nov,3.2
Maine,2018,M12,2018 Dec,3.1
Maine,2019,M01,2019 Jan,3
Maine,2019,M02,2019 Feb,2.8
Maine,2019,M03,2019 Mar,2.7
Maine,2019,M04,2019 Apr,2.6
Maine,2019,M05,2019 May,2.6
Maine,2019,M06,2019 Jun,2.6
Maine,2019,M07,2019 Jul,2.7
Maine,2019,M08,2019 Aug,2.7
Maine,2019,M09,2019 Sep,2.7
Maine,2019,M10,2019 Oct,2.7
Maine,2019,M11,2019 Nov,2.7
Maine,2019,M12,2019 Dec,2.8
Maine,2020,M01,2020 Jan,3
Maine,2020,M02,2020 Feb,3.1
Maine,2020,M03,2020 Mar,3.1
Maine,2020,M04,2020 Apr,9.1
Maine,2020,M05,2020 May,8.3
Maine,2020,M06,2020 Jun,5.3
Maine,2020,M07,2020 Jul,8.8
Maine,2020,M08,2020 Aug,5.2
Maine,2020,M09,2020 Sep,4.9
Maine,2020,M10,2020 Oct,4.8
Maine,2020,M11,2020 Nov,4.9
Maine,2020,M12,2020 Dec,5
Maine,2021,M01,2021 Jan,5.2
Maine,2021,M02,2021 Feb,4.8
Maine,2021,M03,2021 Mar,4.8
Maine,2021,M04,2021 Apr,4.8
Maine,2021,M05,2021 May,4.8
Maine,2021,M06,2021 Jun,4.8
Maine,2021,M07,2021 Jul,4.9
Maine,2021,M08,2021 Aug,4.9
Maine,2021,M09,2021 Sep,4.8
Maine,2021,M10,2021 Oct,4.9
Maryland,2017,M01,2017 Jan,4.2
Maryland,2017,M02,2017 Feb,4.1
Maryland,2017,M03,2017 Mar,4.1
Maryland,2017,M04,2017 Apr,4.1
Maryland,2017,M05,2017 May,4
Maryland,2017,M06,2017 Jun,4
Maryland,2017,M07,2017 Jul,4
Maryland,2017,M08,2017 Aug,4.1
Maryland,2017,M09,2017 Sep,4.1
Maryland,2017,M10,2017 Oct,4.1
Maryland,2017,M11,2017 Nov,4.1
Maryland,2017,M12,2017 Dec,4.1
Maryland,2018,M01,2018 Jan,4.1
Maryland,2018,M02,2018 Feb,4
Maryland,2018,M03,2018 Mar,4
Maryland,2018,M04,2018 Apr,3.9
Maryland,2018,M05,2018 May,3.9
Maryland,2018,M06,2018 Jun,3.8
Maryland,2018,M07,2018 Jul,3.8
Maryland,2018,M08,2018 Aug,3.7
Maryland,2018,M09,2018 Sep,3.7
Maryland,2018,M10,2018 Oct,3.7
Maryland,2018,M11,2018 Nov,3.7
Maryland,2018,M12,2018 Dec,3.7
Maryland,2019,M01,2019 Jan,3.7
Maryland,2019,M02,2019 Feb,3.6
Maryland,2019,M03,2019 Mar,3.6
Maryland,2019,M04,2019 Apr,3.5
Maryland,2019,M05,2019 May,3.5
Maryland,2019,M06,2019 Jun,3.5
Maryland,2019,M07,2019 Jul,3.5
Maryland,2019,M08,2019 Aug,3.5
Maryland,2019,M09,2019 Sep,3.4
Maryland,2019,M10,2019 Oct,3.4
Maryland,2019,M11,2019 Nov,3.3
Maryland,2019,M12,2019 Dec,3.3
Maryland,2020,M01,2020 Jan,3.4
Maryland,2020,M02,2020 Feb,3.5
Maryland,2020,M03,2020 Mar,3.5
Maryland,2020,M04,2020 Apr,9
Maryland,2020,M05,2020 May,9
Maryland,2020,M06,2020 Jun,8.6
Maryland,2020,M07,2020 Jul,8.7
Maryland,2020,M08,2020 Aug,8.6
Maryland,2020,M09,2020 Sep,7
Maryland,2020,M10,2020 Oct,6.8
Maryland,2020,M11,2020 Nov,6.8
Maryland,2020,M12,2020 Dec,6.8
Maryland,2021,M01,2021 Jan,6.4
Maryland,2021,M02,2021 Feb,6.2
Maryland,2021,M03,2021 Mar,6.2
Maryland,2021,M04,2021 Apr,6.2
Maryland,2021,M05,2021 May,6.1
Maryland,2021,M06,2021 Jun,6.2
Maryland,2021,M07,2021 Jul,6
Maryland,2021,M08,2021 Aug,6
Maryland,2021,M09,2021 Sep,5.8
Maryland,2021,M10,2021 Oct,5.7
Massachusetts,2017,M01,2017 Jan,3.9
Massachusetts,2017,M02,2017 Feb,3.8
Massachusetts,2017,M03,2017 Mar,3.8
Massachusetts,2017,M04,2017 Apr,3.8
Massachusetts,2017,M05,2017 May,3.8
Massachusetts,2017,M06,2017 Jun,3.8
Massachusetts,2017,M07,2017 Jul,3.8
Massachusetts,2017,M08,2017 Aug,3.8
Massachusetts,2017,M09,2017 Sep,3.8
Massachusetts,2017,M10,2017 Oct,3.8
Massachusetts,2017,M11,2017 Nov,3.8
Massachusetts,2017,M12,2017 Dec,3.7
Massachusetts,2018,M01,2018 Jan,3.7
Massachusetts,2018,M02,2018 Feb,3.6
Massachusetts,2018,M03,2018 Mar,3.6
Massachusetts,2018,M04,2018 Apr,3.5
Massachusetts,2018,M05,2018 May,3.5
Massachusetts,2018,M06,2018 Jun,3.5
Massachusetts,2018,M07,2018 Jul,3.4
Massachusetts,2018,M08,2018 Aug,3.4
Massachusetts,2018,M09,2018 Sep,3.3
Massachusetts,2018,M10,2018 Oct,3.3
Massachusetts,2018,M11,2018 Nov,3.3
Massachusetts,2018,M12,2018 Dec,3.3
Massachusetts,2019,M01,2019 Jan,3.2
Massachusetts,2019,M02,2019 Feb,3.2
Massachusetts,2019,M03,2019 Mar,3.1
Massachusetts,2019,M04,2019 Apr,3.1
Massachusetts,2019,M05,2019 May,3
Massachusetts,2019,M06,2019 Jun,3
Massachusetts,2019,M07,2019 Jul,3
Massachusetts,2019,M08,2019 Aug,3
Massachusetts,2019,M09,2019 Sep,3
Massachusetts,2019,M10,2019 Oct,2.9
Massachusetts,2019,M11,2019 Nov,2.9
Massachusetts,2019,M12,2019 Dec,2.9
Massachusetts,2020,M01,2020 Jan,2.8
Massachusetts,2020,M02,2020 Feb,2.8
Massachusetts,2020,M03,2020 Mar,2.7
Massachusetts,2020,M04,2020 Apr,16.4
Massachusetts,2020,M05,2020 May,15.3
Massachusetts,2020,M06,2020 Jun,14.8
Massachusetts,2020,M07,2020 Jul,9.8
Massachusetts,2020,M08,2020 Aug,9.3
Massachusetts,2020,M09,2020 Sep,8.9
Massachusetts,2020,M10,2020 Oct,8.5
Massachusetts,2020,M11,2020 Nov,8.4
Massachusetts,2020,M12,2020 Dec,8.4
Massachusetts,2021,M01,2021 Jan,7.8
Massachusetts,2021,M02,2021 Feb,7
Massachusetts,2021,M03,2021 Mar,6.7
Massachusetts,2021,M04,2021 Apr,6.4
Massachusetts,2021,M05,2021 May,5
Massachusetts,2021,M06,2021 Jun,4.9
Massachusetts,2021,M07,2021 Jul,4.9
Massachusetts,2021,M08,2021 Aug,5
Massachusetts,2021,M09,2021 Sep,5.2
Massachusetts,2021,M10,2021 Oct,5.3
Michigan,2017,M01,2017 Jan,4.9
Michigan,2017,M02,2017 Feb,4.7
Michigan,2017,M03,2017 Mar,4.5
Michigan,2017,M04,2017 Apr,4.4
Michigan,2017,M05,2017 May,4.3
Michigan,2017,M06,2017 Jun,4.4
Michigan,2017,M07,2017 Jul,4.5
Michigan,2017,M08,2017 Aug,4.6
Michigan,2017,M09,2017 Sep,4.7
Michigan,2017,M10,2017 Oct,4.7
Michigan,2017,M11,2017 Nov,4.7
Michigan,2017,M12,2017 Dec,4.6
Michigan,2018,M01,2018 Jan,4.5
Michigan,2018,M02,2018 Feb,4.4
Michigan,2018,M03,2018 Mar,4.3
Michigan,2018,M04,2018 Apr,4.2
Michigan,2018,M05,2018 May,4.1
Michigan,2018,M06,2018 Jun,4
Michigan,2018,M07,2018 Jul,4
Michigan,2018,M08,2018 Aug,4
Michigan,2018,M09,2018 Sep,4
Michigan,2018,M10,2018 Oct,4.1
Michigan,2018,M11,2018 Nov,4.1
Michigan,2018,M12,2018 Dec,4.2
Michigan,2019,M01,2019 Jan,4.2
Michigan,2019,M02,2019 Feb,4.2
Michigan,2019,M03,2019 Mar,4.2
Michigan,2019,M04,2019 Apr,4.2
Michigan,2019,M05,2019 May,4.2
Michigan,2019,M06,2019 Jun,4.2
Michigan,2019,M07,2019 Jul,4.1
Michigan,2019,M08,2019 Aug,4.1
Michigan,2019,M09,2019 Sep,4
Michigan,2019,M10,2019 Oct,3.9
Michigan,2019,M11,2019 Nov,3.8
Michigan,2019,M12,2019 Dec,3.7
Michigan,2020,M01,2020 Jan,3.7
Michigan,2020,M02,2020 Feb,3.7
Michigan,2020,M03,2020 Mar,3.7
Michigan,2020,M04,2020 Apr,23.6
Michigan,2020,M05,2020 May,20.8
Michigan,2020,M06,2020 Jun,14.1
Michigan,2020,M07,2020 Jul,9
Michigan,2020,M08,2020 Aug,8.5
Michigan,2020,M09,2020 Sep,8.2
Michigan,2020,M10,2020 Oct,8.1
Michigan,2020,M11,2020 Nov,8.2
Michigan,2020,M12,2020 Dec,8.2
Michigan,2021,M01,2021 Jan,5.7
Michigan,2021,M02,2021 Feb,5.2
Michigan,2021,M03,2021 Mar,5.1
Michigan,2021,M04,2021 Apr,4.9
Michigan,2021,M05,2021 May,5
Michigan,2021,M06,2021 Jun,5
Michigan,2021,M07,2021 Jul,4.8
Michigan,2021,M08,2021 Aug,4.7
Michigan,2021,M09,2021 Sep,6.3
Michigan,2021,M10,2021 Oct,6.1
Minnesota,2017,M01,2017 Jan,3.8
Minnesota,2017,M02,2017 Feb,3.7
Minnesota,2017,M03,2017 Mar,3.6
Minnesota,2017,M04,2017 Apr,3.5
Minnesota,2017,M05,2017 May,3.5
Minnesota,2017,M06,2017 Jun,3.4
Minnesota,2017,M07,2017 Jul,3.4
Minnesota,2017,M08,2017 Aug,3.4
Minnesota,2017,M09,2017 Sep,3.3
Minnesota,2017,M10,2017 Oct,3.3
